sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;88;77;107;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_2.0_2.0;0.0;-1.0;15.74074074074074;14.81481_11.11111_13.88889_6.48148_23.14815_11.11111_3.7037_15.74074;0;
;;;;;;;;;;;;;;;;88;78;111;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.035714285714286;11.60714_8.92857_24.10714_4.46429_15.17857_8.03571_19.64286_8.03571;1;
;;;;;;;;;;;;;;;;88;79;30;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;6.451612903225806;0.0_16.12903_29.03226_3.22581_9.67742_6.45161_29.03226_6.45161;0;
;;;;;;;;;;;;;;;;88;80;68;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;2.898550724637681;5.7971_5.7971_37.68116_1.44928_5.7971_4.34783_36.23188_2.89855;0;
;;;;;;;;;;;;;;;;88;81;217;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;11.46788990825688;15.13761_6.88073_17.43119_10.09174_16.97248_5.9633_16.05505_11.46789;0;
;;;;;;;;;;;;;;;;88;82;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;5.128205128205129;15.38462_10.25641_23.07692_5.12821_10.25641_10.25641_20.51282_5.12821;0;
;;;;;;;;;;;;;;;;88;83;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;6.666666666666667;20.0_11.11111_11.11111_8.88889_20.0_4.44444_17.77778_6.66667;0;
;;;;;;;;;;;;;;;;88;84;75;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;14.473684210526315;11.84211_10.52632_17.10526_7.89474_19.73684_7.89474_10.52632_14.47368;0;
;;;;;;;;;;;;;;;;88;85;143;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.722222222222221;17.36111_4.16667_18.05556_15.27778_8.33333_6.25_20.83333_9.72222;0;
;;;;;;;;;;;;;;;;88;86;179;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.20000000000000007;-1.0;13.88888888888889;23.88889_3.88889_9.44444_13.33333_23.33333_3.88889_8.33333_13.88889;0;
;;;;;;;;;;;;;;;;88;87;27;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.6000000000000001;-1.0;7.142857142857143;14.28571_14.28571_21.42857_3.57143_10.71429_14.28571_14.28571_7.14286;0;
;;;;;;;;;;;;;;;;88;88;47;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.333333333333334;6.25_20.83333_18.75_4.16667_10.41667_16.66667_14.58333_8.33333;0;
;;;;;;;;;;;;;;;;88;89;166;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;2.395209580838323;25.7485_2.99401_22.75449_5.38922_13.17365_11.97605_15.56886_2.39521;1;
;;;;;;;;;;;;;;;;88;90;387;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.30000000000000004;-1.0;6.443298969072165;6.95876_2.31959_34.53608_7.21649_5.15464_3.09278_34.27835_6.4433;0;
;;;;;;;;;;;;;;;;88;91;302;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;9.570957095709572;12.21122_9.57096_20.46205_5.94059_16.17162_8.58086_17.49175_9.57096;1;
;;;;;;;;;;;;;;;;88;92;69;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.285714285714286;15.71429_15.71429_11.42857_2.85714_27.14286_2.85714_20.0_4.28571;0;
;;;;;;;;;;;;;;;;88;93;68;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;5.797101449275362;17.3913_8.69565_20.28986_5.7971_14.49275_8.69565_18.84058_5.7971;1;
;;;;;;;;;;;;;;;;88;94;254;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.9215686274509802;7.45098_7.05882_32.15686_2.7451_9.41176_5.88235_31.37255_3.92157;0;
;;;;;;;;;;;;;;;;88;95;330;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;6.646525679758308;22.3565_4.53172_16.61631_7.55287_20.84592_4.83384_16.61631_6.64653;1;
;;;;;;;;;;;;;;;;88;96;26;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.7037037037037037;29.62963_7.40741_11.11111_0.0_37.03704_3.7037_7.40741_3.7037;0;
;;;;;;;;;;;;;;;;88;97;152;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;5.882352941176471;22.87582_5.22876_15.68627_6.53595_23.52941_3.26797_16.99346_5.88235;1;
;;;;;;;;;;;;;;;;88;98;275;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;7.971014492753623;28.62319_2.17391_9.78261_14.13043_19.56522_4.71014_13.04348_7.97101;0;
;;;;;;;;;;;;;;;;88;99;157;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.860759493670885;20.25316_7.59494_13.29114_8.22785_22.78481_5.06329_13.92405_8.86076;1;

;;;;;;;;;;;;;;;;89;0;80;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.938271604938271;19.75309_11.11111_9.87654_8.64198_20.98765_4.93827_19.75309_4.93827;0;
;;;;;;;;;;;;;;;;89;1;182;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;15.846994535519126;9.28962_11.47541_20.76503_4.91803_16.93989_14.20765_6.55738_15.84699;1;
;;;;;;;;;;;;;;;;89;2;238;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;5.857740585774058;20.08368_12.13389_13.80753_4.1841_20.08368_12.97071_10.87866_5.85774;1;
;;;;;;;;;;;;;;;;89;3;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;15.789473684210526;10.52632_10.52632_13.15789_18.42105_10.52632_5.26316_15.78947_15.78947;0;
;;;;;;;;;;;;;;;;89;4;29;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.333333333333334;6.66667_10.0_23.33333_10.0_10.0_10.0_16.66667_13.33333;0;
;;;;;;;;;;;;;;;;89;5;159;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;6.25;18.75_12.5_11.25_8.125_18.75_10.0_14.375_6.25;1;
;;;;;;;;;;;;;;;;89;6;168;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;1.7751479289940828;30.17751_9.46746_6.50888_5.32544_27.81065_7.10059_11.83432_1.77515;0;
;;;;;;;;;;;;;;;;89;7;137;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_2.0_2.0;0.0;-1.0;4.3478260869565215;34.78261_7.24638_3.62319_2.17391_39.85507_3.62319_4.34783_4.34783;0;
;;;;;;;;;;;;;;;;89;8;23;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.6000000000000001;-1.0;16.666666666666668;16.66667_12.5_12.5_12.5_12.5_12.5_4.16667_16.66667;0;
;;;;;;;;;;;;;;;;89;9;77;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;11.538461538461538;12.82051_17.94872_6.41026_7.69231_25.64103_7.69231_10.25641_11.53846;1;
;;;;;;;;;;;;;;;;89;10;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;7.5;2.5_22.5_17.5_2.5_15.0_12.5_20.0_7.5;0;
;;;;;;;;;;;;;;;;89;11;324;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;12.923076923076923;16.30769_6.46154_16.92308_10.46154_16.30769_8.61538_12.0_12.92308;1;
;;;;;;;;;;;;;;;;89;12;88;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;8.98876404494382;13.48315_6.74157_21.34831_11.23596_8.98876_6.74157_22.47191_8.98876;1;
;;;;;;;;;;;;;;;;89;13;81;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;4.878048780487805;20.73171_12.19512_9.7561_7.31707_23.17073_6.09756_15.85366_4.87805;1;
;;;;;;;;;;;;;;;;89;14;91;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;10.869565217391305;11.95652_16.30435_11.95652_9.78261_13.04348_15.21739_10.86957_10.86957;1;
;;;;;;;;;;;;;;;;89;15;184;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;10.27027027027027;18.91892_9.18919_11.89189_10.81081_18.37838_8.64865_11.89189_10.27027;1;
;;;;;;;;;;;;;;;;89;16;119;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;5.833333333333333;12.5_12.5_16.66667_10.0_10.0_10.0_22.5_5.83333;1;
;;;;;;;;;;;;;;;;89;17;192;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.0725388601036268;15.54404_8.29016_24.35233_3.10881_13.4715_8.80829_24.35233_2.07254;1;
;;;;;;;;;;;;;;;;89;18;70;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.816901408450704;19.71831_12.67606_16.90141_2.8169_18.30986_12.67606_14.08451_2.8169;1;
;;;;;;;;;;;;;;;;89;19;39;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.0;12.5_12.5_7.5_17.5_12.5_10.0_12.5_15.0;0;
;;;;;;;;;;;;;;;;89;20;246;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.502024291497976;22.67206_10.52632_9.7166_6.47773_24.69636_10.12146_7.28745_8.50202;1;
;;;;;;;;;;;;;;;;89;21;147;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;8.108108108108109;29.05405_4.72973_10.13514_3.37838_35.13514_2.02703_7.43243_8.10811;0;
;;;;;;;;;;;;;;;;89;22;32;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;6.0606060606060606;15.15152_21.21212_6.06061_12.12121_9.09091_15.15152_15.15152_6.06061;0;
;;;;;;;;;;;;;;;;89;23;149;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;6.0;15.33333_9.33333_18.66667_8.0_14.0_8.0_20.66667_6.0;1;
;;;;;;;;;;;;;;;;89;24;196;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;5.0761421319796955;9.13706_11.67513_20.30457_6.59898_14.2132_4.56853_28.4264_5.07614;1;
;;;;;;;;;;;;;;;;89;25;117;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;11.864406779661017;16.94915_7.62712_16.10169_8.47458_20.33898_5.9322_12.71186_11.86441;0;
;;;;;;;;;;;;;;;;89;26;37;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.789473684210526;18.42105_5.26316_13.15789_18.42105_13.15789_5.26316_10.52632_15.78947;0;
;;;;;;;;;;;;;;;;89;27;164;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;6.666666666666667;32.72727_6.06061_1.81818_13.93939_24.84848_6.66667_7.27273_6.66667;0;
;;;;;;;;;;;;;;;;89;28;210;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.5829383886255926;20.85308_6.63507_13.27014_11.37441_17.06161_5.6872_17.53555_7.58294;0;
;;;;;;;;;;;;;;;;89;29;121;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;11.475409836065573;13.93443_9.83607_14.7541_11.47541_14.7541_8.19672_15.57377_11.47541;0;
;;;;;;;;;;;;;;;;89;30;122;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;4.065040650406504;13.00813_8.13008_22.76423_8.94309_8.13008_7.31707_27.64228_4.06504;1;
;;;;;;;;;;;;;;;;89;31;303;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;4.276315789473684;14.14474_9.53947_23.68421_7.23684_5.59211_14.80263_20.72368_4.27632;0;
;;;;;;;;;;;;;;;;89;32;152;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;3.2679738562091503;13.0719_22.22222_10.45752_7.18954_7.84314_22.87582_13.0719_3.26797;1;
;;;;;;;;;;;;;;;;89;33;390;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;7.161125319693094;21.48338_12.02046_9.20716_6.64962_23.0179_10.74169_9.71867_7.16113;1;
;;;;;;;;;;;;;;;;89;34;244;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;5.3061224489795915;15.5102_18.36735_11.42857_9.38776_6.93878_22.44898_10.61224_5.30612;0;
;;;;;;;;;;;;;;;;89;35;118;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;8.403361344537815;21.84874_4.20168_15.96639_11.76471_15.12605_6.72269_15.96639_8.40336;0;
;;;;;;;;;;;;;;;;89;36;195;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.5510204081632653;12.2449_9.18367_25.5102_5.61224_7.65306_10.20408_27.04082_2.55102;1;
;;;;;;;;;;;;;;;;89;37;176;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;15.819209039548022;9.60452_8.47458_19.20904_11.86441_11.86441_9.03955_14.12429_15.81921;1;
;;;;;;;;;;;;;;;;89;38;79;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;11.25;12.5_10.0_21.25_3.75_20.0_8.75_12.5_11.25;1;
;;;;;;;;;;;;;;;;89;39;122;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;6.504065040650406;12.19512_8.13008_29.26829_3.25203_7.31707_15.44715_17.88618_6.50407;1;
;;;;;;;;;;;;;;;;89;40;381;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;7.0680628272251305;12.04188_15.44503_15.18325_3.14136_20.68063_10.20942_16.23037_7.06806;1;
;;;;;;;;;;;;;;;;89;41;81;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.6000000000000001;-1.0;14.634146341463415;9.7561_14.63415_10.97561_12.19512_15.85366_8.53659_13.41463_14.63415;0;
;;;;;;;;;;;;;;;;89;42;67;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;7.352941176470588;10.29412_17.64706_11.76471_8.82353_14.70588_8.82353_20.58824_7.35294;1;
;;;;;;;;;;;;;;;;89;43;83;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;2.380952380952381;4.7619_13.09524_30.95238_1.19048_5.95238_11.90476_29.7619_2.38095;1;
;;;;;;;;;;;;;;;;89;44;66;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.955223880597014;2.98507_23.8806_14.92537_4.47761_11.9403_17.91045_14.92537_8.95522;1;
;;;;;;;;;;;;;;;;89;45;72;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;9.58904109589041;19.17808_9.58904_9.58904_13.69863_17.80822_5.47945_15.06849_9.58904;0;
;;;;;;;;;;;;;;;;89;46;108;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;13.761467889908257;16.51376_9.17431_8.25688_18.34862_13.76147_6.42202_13.76147_13.76147;0;
;;;;;;;;;;;;;;;;89;47;127;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;10.9375;12.5_16.40625_7.8125_14.0625_11.71875_12.5_14.0625_10.9375;1;
;;;;;;;;;;;;;;;;89;48;214;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;9.767441860465116;13.02326_12.55814_16.74419_7.44186_14.4186_13.02326_13.02326_9.76744;1;
;;;;;;;;;;;;;;;;89;49;86;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;11.494252873563218;8.04598_10.34483_24.13793_3.44828_17.24138_8.04598_17.24138_11.49425;0;
;;;;;;;;;;;;;;;;89;50;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.8;-1.0;13.157894736842104;13.15789_5.26316_23.68421_7.89474_15.78947_2.63158_18.42105_13.15789;0;
;;;;;;;;;;;;;;;;89;51;67;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.352941176470588;11.76471_8.82353_20.58824_10.29412_8.82353_8.82353_23.52941_7.35294;0;
;;;;;;;;;;;;;;;;89;52;33;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;20.58823529411765;14.70588_2.94118_11.76471_29.41176_2.94118_5.88235_11.76471_20.58824;0;
;;;;;;;;;;;;;;;;89;53;150;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.609271523178808;12.58278_10.59603_17.88079_6.62252_18.54305_5.96026_19.2053_8.60927;1;
;;;;;;;;;;;;;;;;89;54;107;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.25925925925926;23.14815_2.77778_17.59259_6.48148_23.14815_4.62963_12.96296_9.25926;0;
;;;;;;;;;;;;;;;;89;55;108;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.30000000000000004;-1.0;16.513761467889907;13.76147_11.00917_9.17431_12.84404_22.01835_5.50459_9.17431_16.51376;0;
;;;;;;;;;;;;;;;;89;56;163;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;17.682926829268293;20.12195_3.65854_12.19512_11.58537_25.60976_3.04878_6.09756_17.68293;0;
